"site","job_url","job_url_direct","title","company","location","job_type","date_posted","interval","min_amount","max_amount","currency","is_remote","emails","description","company_url","company_url_direct","company_addresses","company_industry","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"linkedin","https://www.linkedin.com/jobs/view/3918669886","","🚀 Founding Full Stack Software Engineer 🚀","Apriora","San Francisco, CA","","2024-05-07","","","","","","","","https://www.linkedin.com/company/apriora","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3918157956","","Junior Software Developer","City Data Services","San Mateo, CA","","2024-05-06","","","","","","","","https://www.linkedin.com/company/citydataservices","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3916269463","","Software Engineer - Frontend","Petlibro","Santa Clara, CA","","2024-05-06","","","","","","","","https://www.linkedin.com/company/petlibro","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3919462950","","Software Engineer, LLM Frameworks and Tools","Asana","San Francisco, CA","","2024-05-06","","","","","","","","https://www.linkedin.com/company/asana","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3918753776","","Software Engineer, Revenue Growth","Discord","San Francisco, CA","","2024-05-06","","","","","","","","https://www.linkedin.com/company/discord","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3919129316","","PYTHON DEVELOPER – SERVER SIDE","SpanIdea Systems","Milpitas, CA","","2024-05-06","","","","","","","","https://www.linkedin.com/company/spanidea-systems","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3918601816","","Frontend Engineer | Amazon Shopping Foundations, Kata Web Framework","Amazon","San Francisco, CA","","2024-05-06","","","","","","","","https://www.linkedin.com/company/amazon","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3915273725","","Full Stack Engineer","forml","","","2024-05-06","","","","","","","","https://www.linkedin.com/company/forml","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3918041015","","Entry/Junior Software Developer(Remote)","SynergisticIT","Santa Clara, CA","","2024-05-05","","","","","","","","https://www.linkedin.com/company/synergisticit","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3718482673","","Software Engineer (L5) - Streaming Algorithms","Netflix","Los Gatos, CA","","","","","","","","","","https://www.linkedin.com/company/netflix","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3884981132","","Software Engineer","DeepScribe","San Francisco, CA","","","","","","","","","","https://www.linkedin.com/company/deepscribe","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3918986232","","Backend Software Engineer","Hazel Health","San Francisco, CA","","","","","","","","","","https://www.linkedin.com/company/hazelhealth","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3918997955","","Software Engineer - Backend","Anvilogic","Palo Alto, CA","","","","","","","","","","https://www.linkedin.com/company/anvilogic","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3920272831","","Software Engineer","ServiceNow","Santa Clara, CA","","","","","","","","","","https://www.linkedin.com/company/servicenow","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3920294028","","Software Engineer Intern, Backend (Summer 2024)","Tatari","San Francisco, CA","","","","","","","","","","https://www.linkedin.com/company/tatari","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3917276492","","Frontend Software Engineer","CHAOS Industries","San Francisco, CA","","","","","","","","","","https://www.linkedin.com/company/chaosindustries","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3917242514","","Backend Software Engineer - Mountain View","CloudKitchens","Mountain View, CA","","","","","","","","","","https://www.linkedin.com/company/cloudkitchens","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3920227965","","Software Engineer - HealthTech","Orbis Group","","","","","","","","","","","https://uk.linkedin.com/company/weareorbis","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3920206434","","Machine Learning Software Engineer","Enterprise Minds, Inc","Mountain View, CA","","","","","","","","","","https://www.linkedin.com/company/enterpriseminds","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3918913380","","Founding full stack engineer","Hippo Scribe","San Francisco, CA","","","","","","","","","","https://www.linkedin.com/company/hipposcribe","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=jDu8wiC5XkcGfe03xCiGOw","","Engineering Technician (3D Modeling Software exp req)","Rhodes Wolfe","Hayward, CA, USA","fulltime","2024-05-07","yearly",65000.0,90000.0,"USD","","","**Engineering Technician (3D Modeling Software exp req)  
Location: Livermore, CA  
Salary: $65,000 - $90,000 + Bonus + Benefits + Equity  
Benefit: Fully paid health, dental, & vision plans, Equity Participation, PTO, Sick leave  
Job Type: Full-Time  
Typical Hours: M-F 8:30 AM - 5:00 PM  
Start Date: ASAP  
Sponsorship is not available**

**Engineering Technician (3D Modeling Software exp req) Description**

Our client, in the medical device industry, is looking for an Engineering Technician to join their team in Livermore, CA. Reporting to the Senior Engineer, you will be responsible for performing research, building prototypes and inspecting products. You will aid the senior engineer by communicating effectively to troubleshoot technical issues and design models for new products and equipment. The ideal candidate will be familiar with data modeling tools and software. To be successful, you must be able to collaborate and establish good working relationships with vendors and service providers. This is an incredible opportunity to join one of the medical industry’s innovators and advance your career in a rapidly growing and cutting-edge company.

**Engineering Technician (3D Modeling Software exp req) Responsibilities**

• Create drawings and schematics using CAD software (e.g., SolidWorks)  
• Review drawings, and update as necessary  
• Troubleshoot problems that arise with tools/machinery and coordinate necessary repairs  
• Conduct experiments and investigations with Sr. Engineers  
• Work with engineers and staff to ensure production is efficient and drive improvements  
• Ensure availability of required materials, tools, and machinery for production/manufacturing  
• Supporting production by assisting with one or more or all stages of the manufacturing process  
• Assess the quality of products and identify any defects  
• Collaborate with the quality assurance department to assist with testing and/or inspections  
• Ensure products meet safety and quality control requirements

**Engineering Technician (3D Modeling Software exp req) Qualifications**

• Community college, undergraduate degree or equivalent education required  
• 0-3 years of professional experience in a manufacturing environment required  
• Ability to read and interpret blueprints and drawings required  
• 3D Modeling Software (CAD, AutoCad, Solidworks) experience required","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=aVE1uWUxsl6gCYisqodkMA","","Software Engineer (Leadership)","Meta","Menlo Park, CA, USA","","2024-05-07","yearly",264000.0,264000.0,"USD","","","**Software** **Engineer** (Leadership) Responsibilities: \\* Drive the team's goals & technical direction to pursue opportunities that make your larger organization more efficient. \\* Effectively communicate ...","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=ur_36f5Nn-sG-6LcozI03g","","Principal Cloud Solutions Architect","ARM","San Jose, CA, USA","","2024-05-07","yearly",230265.0,311535.0,"USD","","","Work with multi-functional teams including hardware **engineers**, **software** **developers**, performance **engineers**, and researchers to align cloud deployment strategies with system design goals. \\* Engage with ...","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=J8yE-L56VRVjdJmioo1ZLQ","","Lead Developer (AI)","Cere Network","San Francisco, CA, USA","fulltime","2024-05-07","yearly",110000.0,170000.0,"USD","","","If you've ever envisioned yourself at the forefront of AI and Web3 innovation, then Cere offers the perfect opportunity to transform that vision into reality.   
Cere is a cutting-edge Web3 data infrastructure scale-up seeking someone who is not just looking for a job but wants to be challenged to accomplish great things in an exciting venture.

**About Cere Network**  
Since its launch in 2019, the Cere team has consistently anticipated the difficulties that the present systems would encounter, now highlighted by the swift advancements of AI and the accompanying surge in data. With companies using multiple vendors causing data fragmentation that complicates AI integration, Cere is presenting itself as an objective, open-source solution, with a clear vision: All data should be decentralized. Unequivocally.

Cere is backed by the world’s largest institutions and projects, including Binance Labs, Republic Labs, and Polygon. For more info, see: www.cere.network

**Our Ethos**

At Cere, we're not just hiring for roles; we're seeking a specific blend of qualities.  
We value those who excel in our fast-paced environment, embracing methodical, simulation-driven development and a first-principle thinking approach.  
Our team members uphold high standards, discipline, and a growth mindset that fuels ongoing learning and process refinement. Exceptional written communication is a must, as we rely on tools like Notion, Slack, and Wiki to ensure organized, transparent collaboration.  
We prioritize autonomy and goal orientation, fostering a culture of accountability and transparency. Our ecosystem thrives on supportive, challenge-driven teamwork, a driving force behind Cere’s rapid innovation.  
We're drawn to individuals with character, high standards, and the ability to build and optimize efficient habits. A growth mindset and commitment to collective success underscore our team dynamics, as we aim to nurture a larger ecosystem of collaboration and progress.

**Role Overview**  
We are looking for a Lead Developer, someone to spearhead innovation by driving application and vertical integrations using our AI agent orchestration system and leveraging our secure computation and data infrastructure. You will be a key player in a team that values continuous learning, collaboration, and the entrepreneurial spirit to challenge the status quo.

**Key Responsibilities**

* **Facilitate the acceleration of AI adoption** by spearheading integration initiatives in partnership with our core technical and sales teams.
* **Innovate and Implement**: Utilize your deep understanding of AI, ML, NLP, web technologies, and API development to innovate and translate complex requirements into scalable solutions.
* **Close cross-functional collaboration** with our technology leader to ensure development efforts are in line with organizational objectives.
* Engage in **purposeful project development**, applying your technical acumen to forge solutions that have a tangible impact.
* **Community Engagement and Knowledge Sharing** by acting as a thought leader by engaging with the wider AI community, sharing insights, and contributing to the collective knowledge pool to keep our team at the cutting edge.
* Serve as a **cultural champion**, exemplifying our ethos of perpetual learning, innovation, and significant contribution.

**Qualifications**

* Advanced data science and mathematical skills (e.g. PhD in computational modelling, machine learning, statistics, computer science)
* Minimum of 3-5 hands-on years of experience in software development and/or research, with a focus on AI, ML, or NLP, preferably in a tech/SaaS environment.
* A foundational understanding of AI models and their applications/use cases.
* Knowledge of how full-stack SaaS products work, scale and perform.
* Expertise with cutting-edge technologies such as transfer learning, unsupervised feature generation, meta-learning, generative text models, computer vision, sensor fusion, or reinforcement learning.
* Proficient in deep programming to implement solutions in production.
* Experience defining and leading large-scale projects with multiple stakeholders.
* Excellent analytical skills with the ability to track and interpret information.
* Exceptional communication and collaboration skills, with the ability to work effectively across cross-functional teams.
* Must be based in or willing to relocate to the San Francisco Bay Area/ or Poland Warsaw

**Nice to have:**  
Strong understanding of the web3 industry and web technologies.

**A bit more about our Multinational, High-Performance (and primarily remote) Team**  
Join a highly talented multicultural team based all over the world, including Berlin, Amsterdam, San Francisco and Warsaw. As stated above, we make remote working possible by embracing our ethos, yet many teams also travel to meet in person every 1-2 months. We all want high degrees of autonomy and flexibility to make life and work fun, but transparency, accountability/ownership are the requisites.","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=Yl3-iuHUpZ0Sa05S3CtJKQ","","Consulting Application Engineer","Schneider Electric","San Francisco, CA, USA","","2024-05-07","","","","","","","From the simplest of switches to complex operational systems, our technology, **software** and services ... The Consultant Application **Engineer**'s specification efforts should directly position Schneider ...","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=fqCfI4ZRGZUvyD4d7Qugxg","","Quality Engineer Trainee","RBC Bearings","San Francisco, CA, USA","","2024-05-07","yearly",70000.0,72000.0,"USD","","","Implement and Manage QMS **software** Individual must have: \\* Have a Bachelor's Degree in Mechanical, Material or Manufacturing **Engineering** or related field. \\* Be an individual who is a self-starter ...","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=5dzru1y-ggtjl7-O9_EHXg","","Director, Software Engineering - Enterprise Data (REMOTE)","Gap Inc.","San Francisco, CA, USA","","2024-05-07","yearly",166300.0,246000.0,"USD","","","Lead and model a **DevOp**s mindset by applying automation, continuous integration, and continuous ... Who You Are \\* **Software** Development and architectural leader with extensive understanding of ...","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=reqaNI1BfgE_lTuLZGEq-Q","","Senior Software Development Engineer in Test","Bill.com","San Jose, CA, USA","","2024-05-07","yearly",145600.0,174700.0,"USD","","","Make your impact within a rapidly growing Fintech Company We are the team of **Software** Development **Engineers** in Test (SDET) and the voice of quality within **Engineering** squads/teams to enable ...","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=Mt5z8DYyQqc5Sy1zsUUeNA","","Senior HW/SW Performance Engineer","IMCS Group Inc","San Francisco, CA, USA","","2024-05-07","hourly",70.0,75.0,"USD","","","**Senior HW/SW Performance Engineer**  
  
**IMCS Group** is one of the fastest growing MWBE (Minority Woman Owned Enterprise) staffing firms in the U.S. We focus on bringing a Diversity Recruitment approach to Fortune 500 companies within North America and EMEA region contingent labor programs. **IMCS Group** excels in providing top talent in IT, Healthcare, Engineering, Finance, Light Industrial, Contact Center, and Clerical. We have offices in the US, Canada, Mexico, and India in which we can provide support to our clients.  
  
**Job Reference Number:** 24-19450  
  
**Job Type:** Contract - 12 Months  
  
**Location:** San Francisco, CA  
  
**Responsibilities:*** Drive the assessment, benchmarking, profiling, debugging and integration of new server systems and architectures that support Uber’s diverse application stack.
* Analyze application performance across various hardware components (CPUs, GPUs, storage and memory subsystems) in both virtual machines and bare metal in order to optimize for cost, performance and utilization.
* Act as a central figure in aligning teams from different technical backgrounds—The cloud shape benchmarking, storage platform, and service teams to drive comprehensive solutions to performance challenges.
* Leverage your deep knowledge of the most effective tools and processes to drive deep and effective performance debugging.
* Propose and implement optimizations that enhance both hardware utilization and software performance.
* Evaluate and recommend new tools and technologies that can improve performance benchmarking velocity and effectiveness.
* Develop and adjust benchmarking suites and methodologies for various software technologies such as Java, Golang, open-source database, Apache Kafka, and machine learning applications.
* Work with the benchmarking team to incorporate both stand-alone, and production resource sharing benchmarks into Uber’s internal benchmark framework.
* Knowledge Sharing and Best Practices: Serve as a knowledge leader, sharing insights and best practices for system and workload profiling, debugging and telemetry collection.

**Qualifications /Skills** * Proven Experience of 8+ years in performance engineering, including direct hands-on experience with server systems and an understanding of CPU microarchitecture, storage, memory, and GPU technologies
* Proficiency in performance benchmarking and optimization, with solid experience using tools such as flamegraph, Linux perf, eBPF, and synthetic benchmarking suites like specCPU2017, specJBB, MLperf.
* Additional expertise in application specific benchmarks for databases, event streaming, Golang, etc would be beneficial.
* Strong background in software engineering, with at least 5 years of experience.
* Deep understanding of Linux kernel, compilers, middleware technologies (Java, Golang, TensorFlow, PyTorch), and container environments (Kubernetes, Docker).
* Excellent communication skills with the ability to lead and integrate efforts across multiple teams.
* Capable of working independently with a high degree of autonomy to make informed decisions and drive necessary changes.

  
**Salary Range:** $70 - $75 per hour  
  
\\*\\*The above pay range represents the expected salary range for this job requisition. In determining your pay, we'll consider your location, experience, and other job-related factors.  
  
**Schedule:** 8 AM - 5 PM PST  
  
**Safety:  
  
Vaccination against COVID-19 may be a requirement for this job in compliance with current client and governmental policies. An IMCS Group recruiter will confirm and share more details with you during the interview process.**   
  
**IMCS Group** is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran status, disability status, age, or any other status protected by law. **IMCS Group** is committed to maintaining an inclusive workforce, where employees are hired, retained, compensated, and promoted based on their contributions to our Company.","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=D3pgqAF9py1JX16YsPtXmA","","DevOps Engineer","Roche and Genentech","Santa Clara, CA, USA","contract","2024-05-07","hourly",46.0,46.0,"USD","","Roche.Accommodations@magnitglobal.com","&lt;p&gt;Responsibilities:&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Design and develop the build, release, and deploy toolchain for DevOps&lt;/li&gt;&lt;li&gt;Setup, manage and maintain parity across dev, staging and production application environments in cloud infrastructure&lt;/li&gt;&lt;li&gt;Provide release cadence across multiple environments&lt;/li&gt;&lt;li&gt;Prototype and develop cloud native architecture solutions for application needs&lt;/li&gt;&lt;li&gt;Design and implement monitoring infrastructure development&lt;/li&gt;&lt;li&gt;Provide occasional 16X5 on-call shift support for production operations&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;Qualifications:&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Bachelor&amp;rsquo;s degree in Computer Science, Science, Engineering or a related field, and a minimum of 2 years of experience in Software Reliability Engineering/Systems Engineering/DevOps role is required; or equivalent combination of education and experience to perform at this level&lt;/li&gt;&lt;li&gt;Ability to design development toolchains and cloud infrastructure&lt;/li&gt;&lt;li&gt;Working knowledge of Linux systems and internals&lt;/li&gt;&lt;li&gt;Experience in creating software to automate production systems with one of the following languages: python, ruby, java, go, etc. Python/Ruby experience is preferred&lt;/li&gt;&lt;li&gt;Working knowledge of AWS Cloud infrastructure (EC2, RDS, VPC peering, Route53, S3, Autoscaling) or hybrid environments (OpenStack)&lt;/li&gt;&lt;li&gt;Experience with container technology including Kubernetes and Docker&lt;/li&gt;&lt;li&gt;Good understanding of networking and related protocols; must have a strong understanding of fundamentals (HTTP, DNS, TLS)&lt;/li&gt;&lt;li&gt;Proficiency with source control, continuous integration (eg: git, jenkins)&lt;/li&gt;&lt;li&gt;Demonstrate experience troubleshooting problems and working with a team to resolve web scale production issues&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;This is the pay range that Magnit reasonably expects to pay for this position: $46.00/hour-$46.00/hour&lt;/p&gt;&lt;p&gt;Benefits: Medical, Dental, Vision, 401K (provided minimum eligibility hours are met)&lt;/p&gt;&lt;p&gt;Magnit has an ongoing commitment to the diversity and inclusion of all team members. We believe that embracing diversity leads to innovation and helps address the needs of the business. We welcome individuals from different backgrounds, experiences, and cultures to join our team. We value this diversity and strive to create an inclusive environment that celebrates these unique perspectives, allowing you to contribute to your full potential. Finally, but most importantly, we expect all team members to be treated with dignity and respect.&lt;/p&gt;&lt;p&gt;If you have a disability and need an accommodation in relation to the online application process, please email us at Roche.Accommodations@magnitglobal.com&lt;/p&gt;","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=aENewiQB1QSK7Rq-7o-zkw","","Sr Software Engineer - Machine Learning","Uber","San Francisco, CA, USA","","2024-05-07","yearly",185000.0,205500.0,"USD","","","... **software** systems scaling to millions of users with production quality deployment, monitoring and reliability.- Experience presenting at industry recognized ML conferences and a good publishing ...","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=WJQK1Sq6FponRABE_tAyfw","","Supplier Representative / Quality Engineer","Xinquan US Automotive Interior System Co. Ltd,.","Fremont, CA, USA","fulltime","2024-05-06","yearly",75000.0,100000.0,"USD","","","**Job Description:**

We are seeking a highly skilled and experienced Quality Engineer to join our team. As a Quality Engineer, you will play a critical role in ensuring the quality and reliability of our products, specifically within the automotive interior industry. Your strong communication skills, knowledge of quality control processes, and problem-solving abilities will be integral to our continued success.

**About us:**

Jiangsu Xinquan Automotive Trim Co., Ltd. Changzhou Branch, established on December 5, 2011, is located in Xinbei District, Changzhou City, covering an area of 30740.52 square meters. Main business: automobile combination instrument, instrument panel, window regulator, automobile door panel, automobile roof, seat, seat angle adjuster, plastic mechanical equipment manufacturing and sales; Research and development of automobile instrument panel and instrument panel moulding. Self operated and acting as an agent for the import and export of various commodities and technologies (except for the commodities and technologies restricted or prohibited by the state).

Changzhou Xinquan Automotive Trim Co,. Ltd., established on December 28, 2020, address: Xinbei District, Changzhou City, main business: auto parts and accessories manufacturing; Research and development of auto parts; Wholesale of auto parts; Retail of car parts.

**Qualifications:**

* Bachelor’s degree in engineering or a related field.
* **Authorized to work in the US is a must.**
* Minimum 3-5 years Automotive Manufacturing experience.
* Rich experience with 8D, problem analysis, logical thinking, and strong communication skills.
* Good knowledge of APQP, PPAP, FMEA, SPC, and MSA.
* Proficiency in office software, including Word, Excel, and PowerPoint.
* Automotive Interior industry knowledge is preferred.
* Strong **English & Spanish** verbal and written communication skills.
* Detail-oriented with a keen eye for quality issues and precise solutions.
* Strong problem-solving abilities, including root cause analysis and solution implementation.
* A team player with a collaborative mindset.

**Job Duty and Responsibility**

* Work directly at customer sites, collaborate with cross-functional teams to address and resolve quality-related issues.
* Excellent communication skills and the ability to work effectively in a fast-paced and dynamic automotive interior industry.
* Participate in the development and implementation of quality assurance processes, including the maintenance of PFMEA and control plans.
* Prepare instructions to ensure all materials, product parts, and components meet industry standards.
* Ensure that product specifications related to fit, finish, durability, and appearance are met.
* Monitor the timeliness and accuracy of quality data input into the system and report on key product and process characteristics.
* Provide timely coaching and feedback to the manufacturing team, including the maintenance of failure catalogs and site failure samples.
* Deal directly with customers at their sites to address product problems and relay feedback to the manufacturing team.
* Oversee the execution of corrective actions, including daily quality quick response issue management.

Job Type: Full-time

Pay: $75,000.00 - $100,000.00 per year

Experience level:

* 3 years
* 5 years

Schedule:

* 8 hour shift
* Monday to Friday

 

Work Location: In person","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=SzizF5pb4VKURV2ybgusdA","","Security Systems Service Technician and Programmer","Microbiz Security","San Francisco, CA, USA","fulltime","2024-05-06","hourly",25.0,45.0,"USD","","","Founded in 1965; a San Francisco based leader in the security industry is seeking skilled employees for their Installer and Programmer positions. The positions are full time and offer competitive wages and benefit plans upon completion of the introductory period.

**Summary:** Performs on-site installation, contractor supervision, IT troubleshooting and programming services on alarm, access control and video surveillance equipment, communication & security systems.

**Preferred or Must Have Experience In one of the four areas below:**

* Access Control Systems
* Electrified Door Hardware
* Alarm Systems
* Closed Circuit Television Systems: Analog & IP
* Low Voltage Cabling and/or Device Termination

**Requirements:**

* One year certificate from college or technical school or 6 months of related experience and/or training or equivalent combination of education and experience
* Possesses the ability to accurately complete reports and correspondence Electrified Door Hardware
* Desired Skill: A strong mechanical aptitude, strong IT/ networking skills & advanced problem solving skills
* Must submit to and pass background check as per Company policy and Company's contractual requirements

**Compensation and Benefits:**

Hourly wage range listed will vary based on Technician Levels 1-4 and overall industry experience. Bonus program eligibility and retirement plan + medical benefits.

**If you feel you meet these requirements, please add""Installer/Programmer"" in your application response.** Our Company does not discriminate in practices or employment opportunities on the basis of an individual's race, color, national or ethnic origin, religion, age, sex, gender, sexual orientation, marital status, veteran status, disability, or any other proscribed category set forth in federal or state regulations.

Job Type: Full-time

Salary: $25.00 - $45.00 per hour

Benefits:

* Health insurance
* Paid time off
* Retirement plan

Schedule:

* 8 hour shift
* Monday to Friday
* Overtime
* Weekend availability

Supplemental pay types:

* Bonus pay
* Signing bonus

COVID-19 considerations:

We are implementing all Health Department OSHA standards for COVID-19 related to our industry.

Experience:

* Low voltage: 2 years (Required)

License/Certification:

* Driver's License (Required)

Work Location: Multiple Locations","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=6zVL9bqE4Sq8h_6supdEMw","","Junior Software Developer","City Data Services","San Mateo, CA, USA","fulltime","2024-05-06","yearly",50000.0,50000.0,"USD","","","**About the Job:**Programming for Good, a Good company, and Good Work.  
Do you love programming and like doing work that makes the world a better place? Are you a quick study and like working at a fast pace?  
When you look at coding, can you understand the reasoning behind it? Do you like problem-solving and take pride in your work? Do you like working with people on a wide variety of tasks?   
The culture of our company is based on service - that is, the highest quality of customer service; providing elegant, efficient, intuitive solutions to the public service providers, with integrity. Over the last ten years, this is the foundation that our company is built upon.   
We are a small company that provides a wide range of semi-custom web data entry solutions for use by nonprofits and governments, with the goal of making record-keeping and reporting requirements quicker and easier for all involved.  
If this sounds like a place you would like to work and describes your characteristics, we are looking for you to work with us. Your tasks will be assisting with new client system development and some customer satisfaction for the projects you are managing (calls and email).  
**Responsibilities include but not limited to:*** Assist with the delivery of a high-quality product that facilitates comprehensive data management.
* Design solutions and implement software in a way that is simple, intuitive, and easy to use that meets local and federal business requirements.
* Development, documentation, system maintenance, and system deployments.
* Participate and collaborate in requirement analysis, Quality Assurance (QA), User Acceptance Testing (UAT), and deployments.
* Participate in planning and strategic short term and long term company goals.
* Ensure security, integrity, and consistency of critical user and business partner data.
* Communicate with clients on the projects you are working on.

  
**The candidate requires the following characteristics:*** A strong sense of accountability, taking ownership over projects and responsibilities, and resolving issues proactively.
* Reliability, dependability, and strong motivation to respond to requests quickly.
* Able to manage multiple requests, assess priorities, and achieve solutions under deadlines.
* Problem solve with information from a variety of clients - many unfamiliar with web data entry.

  
**Required Skills:*** Significant experience programming, in MySQL & PERL on the back end (Solid experience with PHP is acceptable), plus JavaScript & HTML skills to produce database-driven date entry forms. You will be required to have a strong ability to understand the sensibility of legacy code for continued development while assisting with dialing in and developing new code for customers. Assist with identifying root causes of glitches and creating fixes.
* You must have excellent English writing skills and the ability to understand customers from various backgrounds. We are a US-based company and have only US customers (for now).
* You will feel most comfortable if you’re an aficionado of old-school programming languages and methods. No Apps, IDEs, or Joomla, Ruby, or React Natively spoken here.
* We are looking for someone that loves the elegance of great code and has a commitment to working with non-profit community organizations, and someone that becomes engaged with their work and customers.

  
**Hours*** Company work hours are 9am-5:30pm PT, Monday to Friday.

  
**Compensation*** We will start out the candidate with short assignments and if the candidate is compatible with the partners and company, duties and compensation will expand. For the right person, this is an excellent growth opportunity.
* Initially, compensation will be $25/hour. This can increase steadily for skilled and motivated individuals.

  
Check us out at www.citydata.services  
**Job type:** Full-time.  
**Pay:** $50,000 - $60,000 per year to start.  
**About City Data Services:**We are a small but mighty software company located in the SF Bay Area. We provide software services to cities and counties that help them provide services more efficiently into the communities they serve.","","","","","","","","","","",""
"zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=33UVvtnnM2kP_dh8vEr-0A","","Senior Software Engineer, Fullstack - Core Measurement","Tatari","San Francisco, CA, USA","","2024-05-06","hourly",185.0,185.0,"USD","","","Nearly every **engineer** on our measurement teams at Tatari relies on this data, and as a member of this team, you would be at the center of product innovation. Your work would involve building ...","","","","","","","","","","",""
